"word" "root" "prob" "freq"
"625" "district" "the" 0.000840396747782007 1002
"626" "feel" "to" 0.00145282108798866 1000
"627" "fun" "have" 0.0075538752362949 999
"628" "line" "the" 0.000837880589854516 999
"629" "ever" "you" 0.00424360054822041 997
"630" "church" "the" 0.000835364431927025 996
"631" "want" "just" 0.0131483316815329 995
"632" "book" "this" 0.00731015634183613 995
"633" "weeks" "few" 0.0671308815575987 993
"634" "im" "now" 0.0223266480798633 993
"635" "now" "are" 0.00807028961926456 992
"636" "coming" "is" 0.00370131299601139 992
"637" "best" "my" 0.00658453695836873 992
"638" "one" "of" 0.00197966453466907 992
"639" "greatest" "the" 0.000831170835381206 991
"640" "west" "the" 0.000831170835381206 991
"641" "catch" "to" 0.00143829287710877 990
"642" "car" "a" 0.00166593111905428 989
"643" "half" "a" 0.00166593111905428 989
"644" "strong" "a" 0.00166424665887323 988
"645" "loved" "i" 0.00240287370047424 986
"646" "project" "the" 0.000826977238835388 986
"647" "site" "the" 0.000826138519526224 985
"648" "kitchen" "the" 0.000826138519526224 985
"649" "look" "you" 0.00418401137301972 983
"650" "might" "it" 0.00429820141520801 981
"651" "day" "my" 0.00650488530161427 980
"652" "like" "was" 0.0062863630823706 980
"653" "first" "at" 0.00687688341610413 979
"654" "better" "much" 0.0326417426748188 977
"655" "took" "it" 0.00426314982364668 973
"656" "will" "this" 0.0071485247443282 973
"657" "thats" "but" 0.00811464232831676 970
"658" "go" "and" 0.00160518444666002 966
"659" "say" "they" 0.0118856209958691 961
"660" "made" "have" 0.00725897920604915 960
"661" "good" "pretty" 0.0975015234613041 960
"662" "wrong" "the" 0.000804331817487969 959
"663" "one" "just" 0.0126593987446316 958
"664" "others" "and" 0.00159022931206381 957
"665" "family" "a" 0.00161034393307977 956
"666" "possible" "as" 0.00792617711191994 956
"667" "girls" "the" 0.000801815659560478 956
"668" "got" "ive" 0.0576017389204202 954
"669" "much" "very" 0.0406043839114705 954
"670" "old" "an" 0.0128070741278288 953
"671" "born" "was" 0.00611316736479508 953
"672" "fourth" "the" 0.000798460782323823 952
"673" "time" "in" 0.00231164695730381 951
"674" "dont" "just" 0.0125272547076313 948
"675" "hear" "i" 0.002305394037169 946
"676" "make" "you" 0.00401801295638924 944
"677" "thing" "good" 0.0210949610226226 939
"678" "time" "that" 0.00361059415229863 939
"679" "end" "to" 0.00136419900162135 939
"680" "heart" "the" 0.000786718711995531 938
"681" "email" "an" 0.0125786163522013 936
"682" "done" "be" 0.00685367836038925 936
"683" "says" "she" 0.0191948813649693 936
"684" "building" "the" 0.000785041273377204 936
"685" "open" "to" 0.00135838771726939 935
"686" "really" "was" 0.00599770355307807 935
"687" "cant" "we" 0.00894685472604444 935
"688" "january" "in" 0.00227032414103234 934
"689" "send" "to" 0.00135693489618141 934
"690" "done" "have" 0.00705482041587902 933
"691" "way" "no" 0.0189476249466908 933
"692" "opportunity" "the" 0.000782525115449713 933
"693" "picture" "a" 0.00156991688873467 932
"694" "guy" "the" 0.000781686396140549 932
"695" "reason" "the" 0.000781686396140549 932
"696" "worlds" "the" 0.000781686396140549 932
"697" "saw" "just" 0.0122893954410307 930
"698" "something" "or" 0.0120069717900717 930
"699" "face" "the" 0.000779170238213058 929
"700" "everyone" "to" 0.00134967079074146 929
"701" "hard" "its" 0.0104081380872803 928
"702" "one" "on" 0.00455118365104976 928
"703" "yearold" "the" 0.000778331518903895 928
"704" "figure" "to" 0.00134821796965347 928
"705" "years" "five" 0.141352465272477 926
"706" "something" "is" 0.00345132512228884 925
"707" "two" "for" 0.0033545326211925 922
"708" "become" "has" 0.0141554334141923 922
"709" "continue" "to" 0.00133950104312554 922
"710" "last" "my" 0.00611326465590484 921
"711" "old" "years" 0.0364564778529866 921
"712" "work" "of" 0.00183597920553987 920
"713" "like" "seems" 0.171449869549012 920
"714" "problem" "a" 0.00154801890638107 919
"715" "short" "a" 0.00154801890638107 919
"716" "must" "i" 0.00223959526443796 919
"717" "used" "be" 0.00670723224157752 916
"718" "now" "for" 0.00333270269090274 916
"719" "protect" "to" 0.00132933129550962 915
"720" "understand" "to" 0.00132787847442163 914
"721" "like" "id" 0.118349338178043 912
"722" "didnt" "we" 0.00872677166861233 912
"723" "want" "didnt" 0.0532250525823791 911
"724" "also" "are" 0.00740318906605923 910
"725" "march" "in" 0.00221198604747262 910
"726" "make" "would" 0.0176767185157786 908
"727" "head" "the" 0.000760718413411457 907
"728" "reach" "to" 0.00131625590571772 906
"729" "south" "the" 0.00075904097479313 905
"730" "party" "the" 0.000758202255483966 904
"731" "high" "the" 0.000757363536174803 903
"732" "ready" "getting" 0.0670990829791993 900
"733" "happy" "so" 0.00936164015935592 900
"734" "movie" "a" 0.00151432970276016 899
"735" "heat" "the" 0.00075233122031982 897
"736" "believe" "to" 0.00130318051592582 897
"737" "take" "and" 0.00148886673313393 896
"738" "table" "the" 0.000751492501010657 896
"739" "story" "a" 0.00150759186203597 895
"740" "can" "how" 0.0204750017177015 894
"741" "never" "have" 0.00673724007561437 891
"742" "parents" "my" 0.00591413551401869 891
"743" "start" "the" 0.000747298904464838 891
"744" "race" "the" 0.000746460185155675 890
"745" "result" "a" 0.0014974851009497 889
"746" "thing" "same" 0.0608445691602218 889
"747" "late" "the" 0.000745621465846511 889
"748" "wall" "the" 0.000744782746537347 888
"749" "love" "to" 0.00129010512613393 888
"750" "years" "last" 0.0282943634565696 887
"751" "time" "some" 0.017510610995953 887
"752" "answer" "the" 0.000743944027228184 887
"753" "words" "the" 0.000743944027228184 887
"754" "cut" "to" 0.00128865230504594 887
"755" "speak" "to" 0.00128719948395795 886
"756" "now" "but" 0.00737846859131482 882
"757" "mother" "my" 0.00585439677145285 882
"758" "can" "who" 0.014073482428115 881
"759" "help" "can" 0.0143075472311644 880
"760" "finish" "to" 0.00127848255743002 880
"761" "fun" "a" 0.00148064049913924 879
"762" "need" "dont" 0.0198590212823641 879
"763" "long" "how" 0.0201085587339395 878
"764" "recent" "in" 0.00213177116882801 877
"765" "one" "at" 0.00615337065628929 876
"766" "boys" "the" 0.000734718114827383 876
"767" "must" "you" 0.00372857981970018 876
"768" "minute" "a" 0.00147390265841506 875
"769" "doesnt" "that" 0.00336450466800991 875
"770" "need" "they" 0.0108219754124719 875
"771" "mothers" "happy" 0.0525619437094058 874
"772" "actually" "i" 0.00212993064321956 874
"773" "series" "the" 0.000730524518281565 871
"774" "sell" "to" 0.00126395434655013 870
"775" "new" "to" 0.00126395434655013 870
"776" "care" "dont" 0.0196105011070444 868
"777" "new" "our" 0.0187129459954727 868
"778" "just" "to" 0.00125959588328616 867
"779" "able" "was" 0.00556150693103603 867
"780" "far" "as" 0.00717998889008648 866
"781" "case" "in" 0.00210503287594647 866
"782" "get" "didnt" 0.0505375087637298 865
"783" "price" "the" 0.000724653483117419 864
"784" "cost" "the" 0.000724653483117419 864
"785" "husband" "her" 0.016753377853704 863
"786" "lose" "to" 0.00125378459893421 863
"787" "quick" "a" 0.00145032021588042 861
"788" "tried" "i" 0.00209824975264535 861
"789" "love" "the" 0.000721298605880764 860
"790" "else" "anyone" 0.111587425305274 859
"791" "im" "think" 0.0272050673000792 859
"792" "fan" "a" 0.00144021345479414 855
"793" "night" "at" 0.00600585834603578 855
"794" "crowd" "the" 0.000717105009334946 855
"795" "really" "you" 0.00363493968724196 854
"796" "house" "my" 0.00566190526762957 853
"797" "im" "what" 0.0123210700408776 853
"798" "years" "four" 0.103001694504962 851
"799" "certain" "a" 0.00142168439280264 844
"800" "didnt" "it" 0.00369794290972024 844
"801" "dont" "and" 0.00140079760717846 843
"802" "expected" "is" 0.00314163865185644 842
"803" "family" "his" 0.0111703613079961 840
"804" "life" "his" 0.0111703613079961 840
"805" "report" "the" 0.000704524219697491 840
"806" "high" "a" 0.00141326209189741 839
"807" "new" "and" 0.00139415088069126 839
"808" "go" "will" 0.010687898089172 839
"809" "get" "cant" 0.0386050582761321 838
"810" "difference" "the" 0.000702846781079163 838
"811" "park" "the" 0.000702846781079163 838
"812" "side" "the" 0.000701169342460836 836
"813" "got" "he" 0.00783824123008758 835
"814" "chicago" "in" 0.00202967950509851 835
"815" "april" "on" 0.0040950844273993 835
"816" "still" "and" 0.00138584247258225 834
"817" "years" "this" 0.00612730692370989 834
"818" "like" "felt" 0.182456140350877 832
"819" "long" "so" 0.00865431623620458 832
"820" "say" "you" 0.00354129955478373 832
"821" "nfl" "the" 0.000696137026605854 830
"822" "wait" "to" 0.00120584150303058 830
"823" "happens" "what" 0.0119888489260591 830
"824" "back" "me" 0.00904319300164024 827
"825" "really" "not" 0.00809736419535503 827
"826" "asked" "i" 0.00201295504725327 826
"827" "key" "the" 0.000691943430060036 825
"828" "day" "that" 0.00316840211021733 824
"829" "went" "we" 0.00787514592463591 823
"830" "put" "i" 0.00200320708092274 822
"831" "people" "other" 0.0260916544842052 821
"832" "media" "the" 0.000688588552823381 821
"833" "wear" "to" 0.00119276611323869 821
"834" "glad" "so" 0.00852949436741317 820
"835" "hair" "my" 0.00543622557349193 819
"836" "house" "white" 0.10866392463845 819
"837" "ill" "and" 0.00135593220338983 816
"838" "one" "have" 0.00617013232514178 816
"839" "scene" "the" 0.000684394956277562 816
"840" "set" "to" 0.00118404918671075 815
"841" "two" "of" 0.00162444247098854 814
"842" "happen" "to" 0.00118259636562277 814
"843" "place" "in" 0.00197620291933543 813
"844" "state" "a" 0.00136778166700917 812
"845" "still" "but" 0.00678451023532463 811
"846" "store" "the" 0.00067936264042258 810
"847" "agree" "i" 0.00197152619034854 809
"848" "perfect" "a" 0.00136104382628499 808
"849" "came" "i" 0.00196908919876591 808
"850" "st" "in" 0.00195918764204718 806
"851" "eyes" "my" 0.0053499362786746 806
"852" "celebrate" "to" 0.00117097379691886 806
"853" "needed" "i" 0.00196177822401801 805
"854" "mind" "in" 0.00195675688814886 805
"855" "member" "a" 0.00135430598556081 804
"856" "season" "last" 0.0256467510925388 804
"857" "also" "will" 0.0102420382165605 804
"858" "pair" "a" 0.00135262152537976 803
"859" "time" "great" 0.0262511060859306 801
"860" "getting" "is" 0.00298866099778742 801
"861" "north" "the" 0.000671814166640107 801
"862" "go" "we" 0.0076646316957878 801
"863" "walk" "to" 0.00116225687039093 800
"864" "great" "was" 0.00513172496520049 800
"865" "people" "when" 0.012034418436729 800
"866" "important" "most" 0.0346277195111381 799
"867" "beach" "the" 0.00067013672802178 799
"868" "bar" "the" 0.00067013672802178 799
"869" "anything" "do" 0.0132113315762428 797
"870" "one" "as" 0.0065913292928623 795
"871" "fire" "the" 0.000666781850785125 795
"872" "local" "a" 0.00133409246338826 792
"873" "people" "that" 0.00304151221988095 791
"874" "nations" "the" 0.00066342697354847 791
"875" "begin" "to" 0.00114918148059903 791
"876" "body" "the" 0.000662588254239307 790
"877" "two" "with" 0.00442544800658776 790
"878" "care" "take" 0.0367866467735919 789
"879" "nation" "the" 0.000661749534930143 789
"880" "raise" "to" 0.00114627583842305 789
"881" "sorry" "im" 0.012811341614099 788
"882" "grow" "to" 0.00114337019624707 787
"883" "people" "for" 0.00285972086795803 786
"884" "offer" "to" 0.00114191737515908 786
"885" "two" "in" 0.00190571105628411 784
"886" "need" "the" 0.000657555938384325 784
"887" "problem" "no" 0.015881074714161 782
"888" "piece" "a" 0.00131556340139675 781
"889" "death" "the" 0.000655039780456834 781
"890" "friend" "best" 0.0399017802332719 780
"891" "say" "and" 0.00129444998338318 779
"892" "made" "and" 0.00129444998338318 779
"893" "day" "this" 0.00571588103914423 778
"894" "amount" "the" 0.000651684903220179 777
"895" "dark" "the" 0.000651684903220179 777
"896" "corner" "the" 0.000651684903220179 777
"897" "ago" "weeks" 0.108534711551893 777
"898" "night" "friday" 0.092106824925816 776
"899" "look" "a" 0.00130545664031048 775
"900" "left" "the" 0.000650007464601852 775
"901" "sit" "to" 0.00112303070101523 773
"902" "put" "and" 0.00128281821203057 772
"903" "always" "will" 0.0098343949044586 772
"904" "come" "will" 0.00982165605095541 771
"905" "sister" "my" 0.00511098130841121 770
"906" "tuned" "stay" 0.123832528180354 769
"907" "didnt" "they" 0.00951097039107527 769
"908" "band" "the" 0.000644136429437706 768
"909" "home" "a" 0.00129029649868107 766
"910" "minutes" "about" 0.0103687259732525 766
"911" "awesome" "an" 0.0102940385959254 766
"912" "song" "the" 0.000642458990819378 766
"913" "video" "the" 0.000642458990819378 766
"914" "also" "can" 0.0124378109452736 765
"915" "june" "in" 0.001859526732216 765
"916" "long" "the" 0.000641620271510215 765
"917" "enjoy" "to" 0.00111140813231132 765
"918" "money" "of" 0.00152466099242659 764
"919" "thing" "only" 0.024125299987369 764
"920" "blog" "this" 0.00561302456800282 764
"921" "blog" "my" 0.00506451784197111 763
"922" "else" "someone" 0.0733019502353732 763
"923" "bus" "the" 0.000639942832891887 763
"924" "day" "good" 0.017118594567879 762
"925" "well" "and" 0.00126453971419076 761
"926" "seen" "have" 0.00575425330812854 761
"927" "terms" "in" 0.00184980371662271 761
"928" "department" "the" 0.000637426674964396 760
"929" "free" "for" 0.00276148618165413 759
"930" "rain" "the" 0.000636587955655233 759
"931" "way" "this" 0.00556894322322793 758
"932" "wants" "he" 0.0071060462409297 757
"933" "doubt" "no" 0.0153733677220203 757
"934" "kill" "to" 0.00109978556360741 757
"935" "another" "to" 0.00109833274251942 756
"936" "estate" "real" 0.0791072925398156 755
"937" "happy" "a" 0.00127008297650852 754
"938" "business" "the" 0.000632394359109414 754
"939" "companys" "the" 0.000632394359109414 754
"940" "block" "the" 0.000632394359109414 754
"941" "will" "which" 0.0210455801490496 754
"942" "use" "i" 0.0018350546617212 753
"943" "glad" "im" 0.012242309943422 753
"944" "largest" "the" 0.000631555639800251 753
"945" "league" "the" 0.000631555639800251 753
"946" "minutes" "for" 0.00273601792964941 752
"947" "like" "more" 0.0123608987951411 752
"948" "never" "you" 0.00320078998220837 752
"949" "told" "he" 0.00702156220371917 748
"950" "many" "in" 0.00181820391594453 748
"951" "full" "the" 0.000627362043254432 748
"952" "times" "many" 0.0335564440052109 747
"953" "sure" "pretty" 0.0758683729433272 747
"954" "going" "am" 0.0256269323256613 746
"955" "son" "my" 0.00495167799490229 746
"956" "take" "can" 0.0121126394172926 745
"957" "wife" "my" 0.00494504035683942 745
"958" "teams" "the" 0.000624007166017778 744
"959" "may" "in" 0.00180605014645292 743
"960" "improve" "to" 0.00107944606837557 743
"961" "days" "two" 0.0259517988124345 743
"962" "can" "and" 0.00123296776337654 742
"963" "go" "can" 0.0120638636880955 742
"964" "birthday" "my" 0.00492512744265081 742
"965" "didnt" "you" 0.00315822628563646 742
"966" "recent" "a" 0.00124818499415492 741
"967" "got" "and" 0.00123130608175474 741
"968" "situation" "the" 0.000621491008090286 741
"969" "life" "the" 0.000620652288781123 740
"970" "get" "they" 0.0091522992059762 740
"971" "cover" "to" 0.00107508760511161 740
"972" "means" "it" 0.0032378907704778 739
"973" "playoffs" "the" 0.000619813569471959 739
"974" "deal" "to" 0.00107363478402362 739
"975" "find" "you" 0.00314545717666488 739
"976" "pretty" "is" 0.00275359777324234 738
"977" "tv" "on" 0.00361936803283914 738
"978" "also" "they" 0.0091151952902763 737
"979" "post" "this" 0.00541465851651581 737
"980" "still" "you" 0.00313694443735049 737
"981" "one" "be" 0.00538921717227189 736
"982" "feels" "it" 0.0032247464236423 736
"983" "water" "of" 0.00146878336443189 736
"984" "black" "the" 0.000617297411544468 736
"985" "children" "the" 0.000617297411544468 736
"986" "looking" "are" 0.00597949886104784 735
"987" "help" "will" 0.00936305732484076 735
"988" "many" "and" 0.00121967431040213 734
"989" "ever" "ive" 0.0443183190435938 734
"990" "time" "more" 0.0120650262175978 734
"991" "previous" "the" 0.000615619972926141 734
"992" "remember" "to" 0.00106637067858367 734
"993" "going" "youre" 0.0451497816325275 734
"994" "april" "in" 0.00177931185357139 732
"995" "gym" "the" 0.000613942534307813 732
"996" "times" "at" 0.00513483327596743 731
"997" "bought" "i" 0.00178144084690331 731
"998" "every" "in" 0.00177445034577474 730
"999" "plan" "the" 0.000612265095689486 730
"1000" "try" "i" 0.00177656686373805 729
"1001" "town" "in" 0.00177201959187642 729
"1002" "must" "we" 0.00697567603773946 729
"1003" "many" "for" 0.00264869820849039 728
"1004" "light" "the" 0.000610587657071159 728
"1005" "attend" "to" 0.00105765375205574 728
"1006" "november" "in" 0.00176715808407978 727
"1007" "information" "more" 0.0119499646596643 727
"1008" "said" "police" 0.0835635359116022 726
"1009" "years" "of" 0.00144683143914827 725
"1010" "pretty" "was" 0.00465062574971294 725
"1011" "woman" "the" 0.000607232779834504 724
"1012" "total" "a" 0.00121618025071505 722
"1013" "lives" "our" 0.0155653767381697 722
"1014" "night" "all" 0.00873738169391292 721
"1015" "senate" "the" 0.000603877902597849 720
"1016" "missed" "i" 0.00175219694791174 719
"1017" "average" "the" 0.000600523025361194 716
"1018" "pass" "to" 0.00104021989899988 716
"1019" "percent" "to" 0.00104021989899988 716
"1020" "deal" "the" 0.000599684306052031 715
"1021" "return" "to" 0.00103876707791189 715
"1022" "february" "in" 0.0017355582834016 714
"1023" "stage" "the" 0.000598845586742867 714
"1024" "days" "the" 0.000598845586742867 714
"1025" "live" "i" 0.00173513800683332 712
"1026" "daughter" "my" 0.00472599830076466 712
"1027" "made" "has" 0.010915957871465 711
"1028" "may" "on" 0.00348695212919869 711
"1029" "people" "most" 0.0306838866256392 708
"1030" "bet" "i" 0.00172295304892017 707
"1031" "want" "really" 0.0247315213208801 707
"1032" "yet" "not" 0.00691262288019426 706
"1033" "name" "my" 0.00467289719626168 704
"1034" "blazers" "the" 0.00059045839365123 704
